=== Running 6 BPF experiments (Cubic Sensor + Stochastic Volatility) ===

========================================
[1/6] hmc/cubic_sensor/bpf_sys
========================================
Creating true model: src.models.cubic_sensor.CubicSensorModel
Generating 50 time steps with true params: {'sigma_V': 1.0, 'sigma_W': 1.0}
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1771739646.544352 2186196 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22322 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:01:00.0, compute capability: 8.6
Creating inference model
Trainable params: ['sigma_V', 'sigma_W']

Running HMC inference...
Using HMC sampler (num_leapfrog_steps=5)
Running HMC: 100 burn-in + 200 sampling = 300 total steps
  [grad check] lp=-160.7081, |grad|=9.49333477487508, grad=[-8.8520786  -3.42988478]
  [sample 92/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9981, sigma_W=1.9464 | ETA 85s
  [sample 93/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9969, sigma_W=1.9462 | ETA 84s
  [sample 94/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9972, sigma_W=1.9465 | ETA 83s
  [sample 95/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9967, sigma_W=1.9471 | ETA 82s
  [sample 96/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9973, sigma_W=1.9469 | ETA 81s
  [sample 97/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9970, sigma_W=1.9470 | ETA 81s
  [sample 98/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9964, sigma_W=1.9469 | ETA 80s
  [sample 99/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9959, sigma_W=1.9464 | ETA 79s
  [sample 100/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9959, sigma_W=1.9464 | ETA 78s
  [sample 101/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9958, sigma_W=1.9469 | ETA 77s
  [sample 102/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9958, sigma_W=1.9469 | ETA 76s
  [sample 103/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9469 | ETA 76s
  [sample 104/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9952, sigma_W=1.9460 | ETA 75s
  [sample 105/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9460 | ETA 74s
  [sample 106/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9946, sigma_W=1.9461 | ETA 73s
  [sample 107/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9947, sigma_W=1.9454 | ETA 72s
  [sample 108/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9954, sigma_W=1.9454 | ETA 72s
  [sample 109/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9454 | ETA 71s
  [sample 110/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9953, sigma_W=1.9453 | ETA 70s
  [sample 111/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9455 | ETA 69s
  [sample 112/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9952, sigma_W=1.9454 | ETA 69s
  [sample 113/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9948, sigma_W=1.9453 | ETA 68s
  [sample 114/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9950, sigma_W=1.9458 | ETA 67s
  [sample 115/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9949, sigma_W=1.9455 | ETA 66s
  [sample 116/200] 0.8s | accept=96% | step_size=0.0001 | sigma_V=4.9953, sigma_W=1.9459 | ETA 66s
  [sample 117/200] 0.8s | accept=96% | step_size=0.0001 | sigma_V=4.9962, sigma_W=1.9467 | ETA 65s
  [sample 118/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9962, sigma_W=1.9467 | ETA 64s
  [sample 119/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9956, sigma_W=1.9466 | ETA 64s
  [sample 120/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9959, sigma_W=1.9464 | ETA 63s
  [sample 121/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9471 | ETA 62s
  [sample 122/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9945, sigma_W=1.9468 | ETA 61s
  [sample 123/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9942, sigma_W=1.9469 | ETA 61s
  [sample 124/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9947, sigma_W=1.9468 | ETA 60s
  [sample 125/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9958, sigma_W=1.9467 | ETA 59s
  [sample 126/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9950, sigma_W=1.9465 | ETA 58s
  [sample 127/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9954, sigma_W=1.9464 | ETA 58s
  [sample 128/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9961, sigma_W=1.9454 | ETA 57s
  [sample 129/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9461 | ETA 56s
  [sample 130/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9951, sigma_W=1.9461 | ETA 55s
  [sample 131/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9951, sigma_W=1.9456 | ETA 54s
  [sample 132/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9956, sigma_W=1.9459 | ETA 54s
  [sample 133/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9956, sigma_W=1.9459 | ETA 53s
  [sample 134/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9951, sigma_W=1.9452 | ETA 52s
  [sample 135/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9949, sigma_W=1.9454 | ETA 51s
  [sample 136/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9949, sigma_W=1.9455 | ETA 50s
  [sample 137/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9949, sigma_W=1.9455 | ETA 50s
  [sample 138/200] 0.8s | accept=90% | step_size=0.0001 | sigma_V=4.9949, sigma_W=1.9455 | ETA 49s
  [sample 139/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9944, sigma_W=1.9456 | ETA 48s
  [sample 140/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9944, sigma_W=1.9454 | ETA 47s
  [sample 141/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9942, sigma_W=1.9452 | ETA 46s
  [sample 142/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9941, sigma_W=1.9451 | ETA 46s
  [sample 143/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9943, sigma_W=1.9446 | ETA 45s
  [sample 144/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9944, sigma_W=1.9455 | ETA 44s
  [sample 145/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9940, sigma_W=1.9463 | ETA 43s
  [sample 146/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9944, sigma_W=1.9466 | ETA 42s
  [sample 147/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9946, sigma_W=1.9465 | ETA 42s
  [sample 148/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9946, sigma_W=1.9467 | ETA 41s
  [sample 149/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9954, sigma_W=1.9472 | ETA 40s
  [sample 150/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9965, sigma_W=1.9464 | ETA 39s
  [sample 151/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9960, sigma_W=1.9470 | ETA 38s
  [sample 152/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9977, sigma_W=1.9471 | ETA 38s
  [sample 153/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9971, sigma_W=1.9476 | ETA 37s
  [sample 154/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9978, sigma_W=1.9477 | ETA 36s
  [sample 155/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9969, sigma_W=1.9473 | ETA 35s
  [sample 156/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9968, sigma_W=1.9470 | ETA 35s
  [sample 157/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9975, sigma_W=1.9471 | ETA 34s
  [sample 158/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9981, sigma_W=1.9468 | ETA 33s
  [sample 159/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9981, sigma_W=1.9468 | ETA 32s
  [sample 160/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9976, sigma_W=1.9470 | ETA 32s
  [sample 161/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9973, sigma_W=1.9476 | ETA 31s
  [sample 162/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9975, sigma_W=1.9468 | ETA 30s
  [sample 163/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9971, sigma_W=1.9471 | ETA 29s
  [sample 164/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9973, sigma_W=1.9469 | ETA 29s
  [sample 165/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9978, sigma_W=1.9464 | ETA 28s
  [sample 166/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9978, sigma_W=1.9466 | ETA 27s
  [sample 167/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9982, sigma_W=1.9471 | ETA 26s
  [sample 168/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9985, sigma_W=1.9473 | ETA 25s
  [sample 169/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9976, sigma_W=1.9469 | ETA 24s
  [sample 170/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9978, sigma_W=1.9465 | ETA 24s
  [sample 171/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9978, sigma_W=1.9462 | ETA 23s
  [sample 172/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9971, sigma_W=1.9456 | ETA 22s
  [sample 173/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9970, sigma_W=1.9450 | ETA 21s
  [sample 174/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9971, sigma_W=1.9452 | ETA 21s
  [sample 175/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9968, sigma_W=1.9456 | ETA 20s
  [sample 176/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9961, sigma_W=1.9457 | ETA 19s
  [sample 177/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9960, sigma_W=1.9455 | ETA 18s
  [sample 178/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9955, sigma_W=1.9450 | ETA 17s
  [sample 179/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9955, sigma_W=1.9454 | ETA 17s
  [sample 180/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9947, sigma_W=1.9450 | ETA 16s
  [sample 181/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9955, sigma_W=1.9456 | ETA 15s
  [sample 182/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9457 | ETA 14s
  [sample 183/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9957, sigma_W=1.9457 | ETA 14s
  [sample 184/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9959, sigma_W=1.9453 | ETA 13s
  [sample 185/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9956, sigma_W=1.9455 | ETA 12s
  [sample 186/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9948, sigma_W=1.9456 | ETA 11s
  [sample 187/200] 0.8s | accept=92% | step_size=0.0001 | sigma_V=4.9948, sigma_W=1.9456 | ETA 10s
  [sample 188/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9950, sigma_W=1.9455 | ETA 10s
  [sample 189/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9948, sigma_W=1.9452 | ETA 9s
  [sample 190/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9946, sigma_W=1.9456 | ETA 8s
  [sample 191/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9948, sigma_W=1.9455 | ETA 7s
  [sample 192/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9959, sigma_W=1.9457 | ETA 6s
  [sample 193/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9963, sigma_W=1.9464 | ETA 6s
  [sample 194/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9971, sigma_W=1.9458 | ETA 5s
  [sample 195/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9973, sigma_W=1.9462 | ETA 4s
  [sample 196/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9968, sigma_W=1.9460 | ETA 3s
  [sample 197/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9965, sigma_W=1.9456 | ETA 2s
  [sample 198/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9959, sigma_W=1.9459 | ETA 2s
  [sample 199/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9962, sigma_W=1.9464 | ETA 1s
  [sample 200/200] 0.8s | accept=94% | step_size=0.0001 | sigma_V=4.9963, sigma_W=1.9457 | ETA 0s
HMC complete!

============================================================
DPF INFERENCE RESULTS
============================================================

  sigma_V:
    True:           1.0
    Posterior mean:  4.9956 +/- 0.0029
    90% CI:         [4.9903, 5.0013]
    True in 90% CI: NO

  sigma_W:
    True:           1.0
    Posterior mean:  1.9476 +/- 0.0019
    90% CI:         [1.9453, 1.9510]
    True in 90% CI: NO

Diagnostics:
  Acceptance rate: 93.0%
  Final step size: 0.000114
  ESS: {'sigma_V': 6.536643205480283, 'sigma_W': 3.721817741816353}
  R-hat: {'sigma_V': 1.298424107126236, 'sigma_W': 0.6568855504229453}

Performance:
  Wall time: 242.5 seconds
  Peak memory: 4.1 MB
============================================================

Results saved to /home/haowu/JPML/code/outputs/dpf/hmc/cubic_sensor/bpf_sys

========================================
[2/6] hmc/cubic_sensor/bpf_soft
========================================
Creating true model: src.models.cubic_sensor.CubicSensorModel
Generating 50 time steps with true params: {'sigma_V': 1.0, 'sigma_W': 1.0}
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1771739893.452486 2188278 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22322 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:01:00.0, compute capability: 8.6
Creating inference model
Trainable params: ['sigma_V', 'sigma_W']

Running HMC inference...
Using HMC sampler (num_leapfrog_steps=5)
Running HMC: 100 burn-in + 200 sampling = 300 total steps
  [grad check] lp=-161.2129, |grad|=10.049825547805431, grad=[-9.43715415 -3.45530246]
  [burn-in 1/100] 0.9s | accept=100% | step_size=0.0120 | sigma_V=4.9994, sigma_W=2.0023 | ETA 256s
  [burn-in 2/100] 0.8s | accept=100% | step_size=0.0160 | sigma_V=5.1021, sigma_W=1.9021 | ETA 252s
  [burn-in 3/100] 0.9s | accept=100% | step_size=0.0082 | sigma_V=5.1132, sigma_W=1.8588 | ETA 253s
  [burn-in 4/100] 0.9s | accept=75% | step_size=0.0033 | sigma_V=5.1132, sigma_W=1.8588 | ETA 252s
  [burn-in 5/100] 0.8s | accept=60% | step_size=0.0021 | sigma_V=5.1132, sigma_W=1.8588 | ETA 250s
  [burn-in 6/100] 0.8s | accept=67% | step_size=0.0028 | sigma_V=5.1185, sigma_W=1.8703 | ETA 249s
  [burn-in 7/100] 0.8s | accept=71% | step_size=0.0037 | sigma_V=5.1328, sigma_W=1.8705 | ETA 248s
  [burn-in 8/100] 0.8s | accept=75% | step_size=0.0050 | sigma_V=5.1257, sigma_W=1.8555 | ETA 247s
  [burn-in 9/100] 0.8s | accept=78% | step_size=0.0061 | sigma_V=5.0794, sigma_W=1.8276 | ETA 246s
  [burn-in 10/100] 0.8s | accept=70% | step_size=0.0011 | sigma_V=5.0794, sigma_W=1.8276 | ETA 245s
  [burn-in 11/100] 0.8s | accept=64% | step_size=0.0005 | sigma_V=5.0794, sigma_W=1.8276 | ETA 243s
  [burn-in 12/100] 0.8s | accept=67% | step_size=0.0002 | sigma_V=5.0749, sigma_W=1.8285 | ETA 242s
  [burn-in 13/100] 0.8s | accept=69% | step_size=0.0002 | sigma_V=5.0746, sigma_W=1.8295 | ETA 241s
  [burn-in 14/100] 0.8s | accept=71% | step_size=0.0001 | sigma_V=5.0738, sigma_W=1.8300 | ETA 240s
  [burn-in 15/100] 0.8s | accept=73% | step_size=0.0001 | sigma_V=5.0740, sigma_W=1.8304 | ETA 239s
  [burn-in 16/100] 0.8s | accept=75% | step_size=0.0001 | sigma_V=5.0739, sigma_W=1.8309 | ETA 238s
  [burn-in 17/100] 0.8s | accept=76% | step_size=0.0001 | sigma_V=5.0736, sigma_W=1.8304 | ETA 237s
  [burn-in 18/100] 0.8s | accept=78% | step_size=0.0002 | sigma_V=5.0736, sigma_W=1.8316 | ETA 236s
  [burn-in 19/100] 0.8s | accept=79% | step_size=0.0002 | sigma_V=5.0731, sigma_W=1.8299 | ETA 235s
  [burn-in 20/100] 0.8s | accept=80% | step_size=0.0002 | sigma_V=5.0722, sigma_W=1.8305 | ETA 235s
  [burn-in 21/100] 0.8s | accept=81% | step_size=0.0002 | sigma_V=5.0718, sigma_W=1.8294 | ETA 234s
  [burn-in 22/100] 0.8s | accept=82% | step_size=0.0001 | sigma_V=5.0704, sigma_W=1.8293 | ETA 234s
  [burn-in 23/100] 0.8s | accept=83% | step_size=0.0001 | sigma_V=5.0707, sigma_W=1.8295 | ETA 233s
  [burn-in 24/100] 0.8s | accept=83% | step_size=0.0001 | sigma_V=5.0708, sigma_W=1.8299 | ETA 232s
  [burn-in 25/100] 0.9s | accept=84% | step_size=0.0001 | sigma_V=5.0707, sigma_W=1.8297 | ETA 232s
  [burn-in 26/100] 0.8s | accept=81% | step_size=0.0001 | sigma_V=5.0707, sigma_W=1.8297 | ETA 231s
  [burn-in 27/100] 0.8s | accept=81% | step_size=0.0001 | sigma_V=5.0705, sigma_W=1.8300 | ETA 231s
  [burn-in 28/100] 0.9s | accept=82% | step_size=0.0001 | sigma_V=5.0700, sigma_W=1.8308 | ETA 230s
  [burn-in 29/100] 0.9s | accept=83% | step_size=0.0001 | sigma_V=5.0702, sigma_W=1.8308 | ETA 230s
  [burn-in 30/100] 0.9s | accept=83% | step_size=0.0001 | sigma_V=5.0705, sigma_W=1.8313 | ETA 229s
  [burn-in 31/100] 0.9s | accept=84% | step_size=0.0001 | sigma_V=5.0701, sigma_W=1.8316 | ETA 228s
  [burn-in 32/100] 0.9s | accept=84% | step_size=0.0001 | sigma_V=5.0706, sigma_W=1.8316 | ETA 228s
  [burn-in 33/100] 0.9s | accept=82% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8316 | ETA 227s
  [burn-in 34/100] 0.9s | accept=82% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8316 | ETA 227s
  [burn-in 35/100] 0.9s | accept=83% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8316 | ETA 226s
  [burn-in 36/100] 0.9s | accept=83% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8315 | ETA 225s
  [burn-in 37/100] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0703, sigma_W=1.8313 | ETA 225s
  [burn-in 38/100] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0703, sigma_W=1.8312 | ETA 224s
  [burn-in 39/100] 0.9s | accept=85% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8314 | ETA 223s
  [burn-in 40/100] 0.9s | accept=82% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8314 | ETA 223s
  [burn-in 41/100] 0.9s | accept=83% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8313 | ETA 222s
  [burn-in 42/100] 0.9s | accept=81% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8313 | ETA 221s
  [burn-in 43/100] 0.9s | accept=81% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8313 | ETA 220s
  [burn-in 44/100] 0.9s | accept=82% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 220s
  [burn-in 45/100] 0.8s | accept=82% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 218s
  [burn-in 46/100] 0.9s | accept=83% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 218s
  [burn-in 47/100] 0.9s | accept=83% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 217s
  [burn-in 48/100] 0.9s | accept=83% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 216s
  [burn-in 49/100] 0.9s | accept=82% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 215s
  [burn-in 50/100] 0.9s | accept=80% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 214s
  [burn-in 51/100] 0.9s | accept=80% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 213s
  [burn-in 52/100] 0.8s | accept=80% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 212s
  [burn-in 53/100] 0.9s | accept=80% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 211s
  [burn-in 54/100] 0.8s | accept=82% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 210s
  [burn-in 55/100] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8313 | ETA 209s
  [burn-in 56/100] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8313 | ETA 208s
  [burn-in 57/100] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8313 | ETA 207s
  [burn-in 58/100] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0704, sigma_W=1.8314 | ETA 206s
  [burn-in 59/100] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0705, sigma_W=1.8315 | ETA 204s
  [burn-in 60/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8315 | ETA 203s
  [burn-in 61/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8315 | ETA 202s
  [burn-in 62/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8315 | ETA 201s
  [burn-in 63/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 200s
  [burn-in 64/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 199s
  [burn-in 65/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 198s
  [burn-in 66/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 197s
  [burn-in 67/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 196s
  [burn-in 68/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 195s
  [burn-in 69/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 194s
  [burn-in 70/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 194s
  [burn-in 71/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 193s
  [burn-in 72/100] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 193s
  [burn-in 73/100] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 192s
  [burn-in 74/100] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 192s
  [burn-in 75/100] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 192s
  [burn-in 76/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 191s
  [burn-in 77/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 190s
  [burn-in 78/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 190s
  [burn-in 79/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 189s
  [burn-in 80/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 188s
  [burn-in 81/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8315 | ETA 187s
  [burn-in 82/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 185s
  [burn-in 83/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 184s
  [burn-in 84/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 183s
  [burn-in 85/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 181s
  [burn-in 86/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 180s
  [burn-in 87/100] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 180s
  [burn-in 88/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 179s
  [burn-in 89/100] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 178s
  [burn-in 90/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 177s
  [burn-in 91/100] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 176s
  [burn-in 92/100] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 175s
  [burn-in 93/100] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 175s
  [burn-in 94/100] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 174s
  [burn-in 95/100] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 173s
  [burn-in 96/100] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 173s
  [burn-in 97/100] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 172s
