step,phase,step_in_phase,dt,accept_rate,step_size,obs_noise_std
0,burn-in,1,2.433203569613397,1.0,0.011993005231253778,1.9994879577522149
1,burn-in,2,2.3970618741586804,0.5,0.011793279752076544,1.9994879577522149
2,burn-in,3,2.3997895745560527,0.6666666666666666,0.015729377246386168,2.0137491583842726
3,burn-in,4,2.429473497904837,0.75,0.0203051443881912,1.8976432891772639
4,burn-in,5,2.5679089156910777,0.8,0.02821422192255958,1.8498542070455777
5,burn-in,6,2.604575506411493,0.8333333333333334,0.03940911018991635,1.8521323916559742
6,burn-in,7,2.461755072697997,0.8571428571428571,0.03960178711428953,1.9137681418334507
7,burn-in,8,2.7208098703995347,0.875,0.007085504172131803,1.742856168409853
8,burn-in,9,2.9559746822342277,0.8888888888888888,0.00970047084564255,1.6894812311305802
9,burn-in,10,2.9877730598673224,0.9,0.013260623596836522,1.6962706140155965
10,burn-in,11,2.91231538169086,0.8181818181818182,0.0017223039436068447,1.6962706140155965
11,burn-in,12,2.992740816436708,0.8333333333333334,0.00042364474856396807,1.6845936384947884
12,burn-in,13,3.005225203000009,0.8461538461538461,0.0005875982847741477,1.684134633526601
13,burn-in,14,2.952608701772988,0.8571428571428571,0.0008151809266032406,1.6819065116209961
14,burn-in,15,2.951677448116243,0.8,0.00022047621284436095,1.6819065116209961
15,burn-in,16,2.925607431679964,0.8125,0.00030791982271759243,1.6817342629446932
16,burn-in,17,2.9252670081332326,0.8235294117647058,0.0004073454567502253,1.6811485627794305
17,burn-in,18,2.926795535720885,0.8333333333333334,0.00056540308729722,1.6812345482803337
18,burn-in,19,2.929756480269134,0.8421052631578947,0.0007810881038698811,1.680041523507486
19,burn-in,20,2.935291905887425,0.85,0.0010720960309258355,1.676292553912249
20,burn-in,21,2.9526608418673277,0.8571428571428571,0.00018217726837234545,1.6744234494451848
21,burn-in,22,3.013106497004628,0.8636363636363636,0.0002498451006368882,1.6734371766925196
22,burn-in,23,3.0145323872566223,0.8695652173913043,0.00034477531665590947,1.6738724172359185
23,burn-in,24,3.001797673292458,0.875,0.000473340276191011,1.6742490520493942
24,burn-in,25,3.0052580470219254,0.88,0.0006421822854981161,1.6736403588155147
25,burn-in,26,3.017507115378976,0.8846153846153846,0.0008726664833215035,1.6741758918279925
26,burn-in,27,3.0027993815019727,0.8888888888888888,0.001165944700979336,1.673085201861877
27,burn-in,28,3.0320483343675733,0.8928571428571429,0.001483255255009996,1.6680486539252863
28,burn-in,29,3.01151620503515,0.896551724137931,0.0019865926566107117,1.6732365466629306
29,burn-in,30,2.9454666888341308,0.9,0.0026478509840789258,1.678514047914386
30,burn-in,31,2.9762377766892314,0.9032258064516129,0.0005089350826968054,1.669774504320332
31,burn-in,32,3.0116606429219246,0.90625,0.0006827187503738888,1.6739376129606403
32,burn-in,33,3.0103000877425075,0.9090909090909091,0.000884055616934806,1.6710163705039853
33,burn-in,34,3.0008730348199606,0.9117647058823529,0.0011622768755316516,1.6699936992452964
34,burn-in,35,3.0045490358024836,0.9142857142857143,0.0015313952384028667,1.6695967500642437
35,burn-in,36,3.070422143675387,0.9166666666666666,0.002017384581693906,1.6593631910925262
36,burn-in,37,3.154503039084375,0.918918918918919,0.002461360173655232,1.6534787217901354
37,burn-in,38,3.1578991236165166,0.9210526315789473,0.00321666316163998,1.6589720741599119
38,burn-in,39,3.024427616968751,0.9230769230769231,0.0041865019678989845,1.6778929275974233
39,burn-in,40,2.916909985244274,0.925,0.0054270278428660435,1.6781172004510656
40,burn-in,41,2.954696159809828,0.9024390243902439,0.0011910427572577199,1.6781172004510656
41,burn-in,42,2.9201117111369967,0.9047619047619048,0.001548519231600348,1.674936538013435
42,burn-in,43,2.9932119585573673,0.9069767441860465,0.00035043212700414355,1.6741818174039682
43,burn-in,44,2.992981324903667,0.9090909090909091,0.0004589200735019886,1.6748884132020139
44,burn-in,45,2.99538217112422,0.8888888888888888,0.00010706074470644008,1.6748884132020139
45,burn-in,46,2.9228512132540345,0.8913043478260869,0.00014080854125571586,1.6752711187709235
46,burn-in,47,2.926829214207828,0.8936170212765957,0.00018446508934329942,1.6759012970074627
47,burn-in,48,2.9350978964939713,0.8958333333333334,0.000240696151661788,1.6757266598421237
48,burn-in,49,2.9574209293350577,0.8775510204081632,5.863469015980424e-05,1.6757266598421237
49,burn-in,50,2.924545261077583,0.88,7.681128457764286e-05,1.675699092287049
50,burn-in,51,2.9252582024782896,0.88,0.00010024946199527723,1.6758344012459152
51,burn-in,52,2.918002502992749,0.9,0.00013034456226276362,1.6756501032373028
52,burn-in,53,2.929352341219783,0.9,0.00016890107380129418,1.6761178053832786
53,burn-in,54,2.925507877022028,0.9,0.00021792992551361804,1.675133012151599
54,burn-in,55,2.924625566229224,0.9,0.00028046316974929204,1.6750641023399486
55,burn-in,56,2.9616360254585743,0.9,7.265921696298229e-05,1.6746428883239135
56,burn-in,57,3.0048616090789437,0.9,9.369794704263902e-05,1.674474788765725
57,burn-in,58,3.0160368578508496,0.9,0.00012037090590285573,1.674244268094394
58,burn-in,59,2.9840520471334457,0.9,0.00015445234557745344,1.6751119917962733
59,burn-in,60,2.933482948690653,0.9,0.0001975684992417117,1.6764763912489122
60,burn-in,61,2.929571006447077,0.92,0.0002519562182830315,1.676727405361772
61,burn-in,62,2.9312617518007755,0.92,0.00032031350872303285,1.676461215926691
62,burn-in,63,2.922464114613831,0.92,0.0004061149013373,1.6773251066074182
63,burn-in,64,2.928985291160643,0.92,0.0005134547056737484,1.6773600589895974
64,burn-in,65,2.923419768922031,0.94,0.0006473879627141058,1.6784249425209128
65,burn-in,66,2.9153959015384316,0.94,0.000814076324561698,1.679922569429897
66,burn-in,67,2.9251015949994326,0.94,0.0010188935507949718,1.6757441865088187
67,burn-in,68,3.000482357107103,0.92,0.00028565309905711307,1.6757441865088187
68,burn-in,69,2.9491582084447145,0.92,8.150323025222558e-05,1.6746214106548802
69,burn-in,70,2.949615377932787,0.92,0.00010309341437399308,1.6751341407079474
70,burn-in,71,2.9381673196330667,0.92,0.00013006155946218933,1.6753672194094678
71,burn-in,72,2.933631230145693,0.92,0.000163664731222273,1.6762853740300896
72,burn-in,73,2.938335608690977,0.92,0.00020543513055170718,1.6771468545615218
73,burn-in,74,2.9352293629199266,0.92,0.00025723635711690326,1.6774028884606071
74,burn-in,75,2.928165811114013,0.92,0.000321330398849193,1.6787049995581995
75,burn-in,76,2.927409269846976,0.92,0.0004003298508346733,1.677925572993279
76,burn-in,77,2.929334490559995,0.92,0.0004976712163239666,1.6774879073411675
77,burn-in,78,2.957332694903016,0.9,0.00014955052985000605,1.6774879073411675
78,burn-in,79,2.932775524444878,0.9,0.00018642660211999157,1.6777862058318056
79,burn-in,80,2.9369482062757015,0.9,0.00023184300352457088,1.6774823937900227
80,burn-in,81,2.916252300143242,0.9,0.00028773284773269244,1.6774846860596877
81,burn-in,82,2.921235133893788,0.9,0.0003563304906672694,1.677690600488843
82,burn-in,83,2.9176391502842307,0.9,0.0004403562263018608,1.6780525323561837
83,burn-in,84,2.9133234582841396,0.9,0.0005429882727335568,1.6776723826407538
84,burn-in,85,2.9239369509741664,0.9,0.000668303068238368,1.6782894207018895
85,burn-in,86,2.919068682938814,0.9,0.0008209170449022204,1.6827794413224153
86,burn-in,87,2.9350464856252074,0.88,0.0003651329517645163,1.6827794413224153
87,burn-in,88,2.92318416479975,0.88,0.0004345563445415875,1.6813494263066102
88,burn-in,89,2.9164495188742876,0.88,0.00053325492475488,1.6816129066292071
89,burn-in,90,2.921533975750208,0.88,0.0006326557979530955,1.6811831846368124
90,burn-in,91,2.924992715008557,0.9,0.0007732254802515136,1.6795957170603861
91,burn-in,92,2.9232976408675313,0.9,0.0009434721206200348,1.6787194705689803
92,burn-in,93,2.9304307475686073,0.9,0.001148704061354992,1.6770767001098548
93,burn-in,94,2.9971362268552184,0.9,0.00037172891864421315,1.6708034894180066
94,burn-in,95,3.0163212986662984,0.92,0.00045389835525767885,1.6720950014534202
95,burn-in,96,3.006788620725274,0.92,0.0005532634598777743,1.6729533123227693
96,burn-in,97,3.0051942141726613,0.92,0.000671836246431072,1.6726666154669494
97,burn-in,98,3.009470888413489,0.92,0.0008161406489677618,1.6747318540850902
98,burn-in,99,3.0144623927772045,0.94,0.0009661105485444325,1.671312183491795
99,burn-in,100,2.9622206101194024,0.94,0.0011699026920327488,1.6771472978130118
100,burn-in,101,2.9710822217166424,0.94,0.0003924779078721547,1.6726096927769862
101,burn-in,102,3.004559059627354,0.94,0.00047622540965395826,1.6736870303935827
102,burn-in,103,3.0095464307814837,0.94,0.0005767079048070741,1.6736341689105874
103,burn-in,104,3.0129074743017554,0.94,0.000697554312802332,1.6741266362527392
104,burn-in,105,3.009983320720494,0.94,0.0008344877397629503,1.6727562128729654
105,burn-in,106,3.003731888718903,0.94,0.0009946423977598474,1.6710924731464838
106,burn-in,107,3.0127726793289185,0.94,0.001197705742343799,1.6714693320636023
107,burn-in,108,3.006091938354075,0.94,0.0013615503157760184,1.6637078224914572
108,burn-in,109,3.1659303652122617,0.94,0.0016351175600833549,1.6598373506228765
109,burn-in,110,3.158021729439497,0.94,0.0019297682628577016,1.6579316352805873
110,burn-in,111,3.164243928156793,0.94,0.0021856838128259887,1.6511821975511045
111,burn-in,112,3.1660822425037622,0.94,0.0026145882726570265,1.6513335690909103
112,burn-in,113,3.1651745550334454,0.94,0.003056181030714185,1.6487329324263575
113,burn-in,114,3.162338200956583,0.94,0.003646418523827895,1.6542324931793146
114,burn-in,115,3.1586611727252603,0.94,0.004344963447168402,1.6598816940261618
115,burn-in,116,3.169437598437071,0.94,0.004152626441080948,1.6328632123909976
116,burn-in,117,3.249408137984574,0.92,0.004345350977966976,1.6328632123909976
117,burn-in,118,3.1622553933411837,0.94,0.005164573579303054,1.6493904055705337
118,burn-in,119,3.0574434138834476,0.94,0.006130644059200861,1.6784031074596701
119,burn-in,120,2.972370531409979,0.92,0.003779294498905502,1.6784031074596701
120,burn-in,121,2.9782458301633596,0.92,0.0013583879175195308,1.669711069123145
121,burn-in,122,3.0135935535654426,0.92,0.0016170544233834738,1.6719531584185103
122,burn-in,123,3.0163297643885016,0.92,0.0019200817671748962,1.6717539018496146
123,burn-in,124,2.95002169534564,0.92,0.0022801474776176353,1.6800263173891925
124,burn-in,125,2.983022420667112,0.92,0.0027045093203827988,1.695157897040587
125,burn-in,126,2.9757833387702703,0.92,0.0032040863570375034,1.6932410035784988
126,burn-in,127,2.988166604191065,0.9,0.0011333910256822884,1.6932410035784988
