step,phase,step_in_phase,dt,accept_rate,step_size,sigma_range,sigma_bearing
60,burn-in,61,98.6476679444313,0.72,0.020665736868977547,0.11749543994665146,0.14971144497394562
61,burn-in,62,99.20146478991956,0.72,0.02457910217344761,0.11749543994665146,0.14971144497394562
62,burn-in,63,98.87889383081347,0.7,0.0066922130063176155,0.11749543994665146,0.14971144497394562
63,burn-in,64,98.9203461734578,0.7,0.008924107998609543,0.11359203606843948,0.1465793251991272
64,burn-in,65,98.68519690446556,0.72,0.019199764356017113,0.11472274363040924,0.1484447717666626
65,burn-in,66,99.10938334744424,0.7,0.0057440996170043945,0.11472274363040924,0.1484447717666626
66,burn-in,67,99.42705312278122,0.72,0.012281782925128937,0.11406891793012619,0.14495491981506348
67,burn-in,68,98.91014344803989,0.72,0.026040561497211456,0.12094970047473907,0.13990472257137299
68,burn-in,69,98.49242245499045,0.72,0.054761338979005814,0.13090607523918152,0.15437960624694824
69,burn-in,70,98.94671554956585,0.7,0.014647711999714375,0.13090607523918152,0.15437960624694824
70,burn-in,71,98.67515539191663,0.68,0.004807404708117247,0.13090607523918152,0.15437960624694824
71,burn-in,72,99.04798087570816,0.68,0.008846071548759937,0.131374329328537,0.15458564460277557
72,burn-in,73,98.75208236183971,0.66,0.0029534692876040936,0.131374329328537,0.15458564460277557
73,burn-in,74,98.91179483477026,0.66,0.006159622222185135,0.13154639303684235,0.15701539814472198
74,burn-in,75,98.86455785483122,0.66,0.002110262168571353,0.13154639303684235,0.15701539814472198
75,burn-in,76,99.28390655014664,0.66,0.0043611167930066586,0.1320536732673645,0.15551921725273132
76,burn-in,77,98.81280932482332,0.66,0.005155483260750771,0.1320536732673645,0.15551921725273132
77,burn-in,78,98.90155610535294,0.66,0.00853327102959156,0.13015441596508026,0.1594749242067337
78,burn-in,79,99.02320647705346,0.66,0.0030031357891857624,0.13015441596508026,0.1594749242067337
79,burn-in,80,98.83431832119823,0.64,0.007181250955909491,0.13015441596508026,0.1594749242067337
80,burn-in,81,99.556796153076,0.64,0.007181250955909491,0.13015441596508026,0.1594749242067337
81,burn-in,82,98.60224414709955,0.64,0.007181250955909491,0.1271117776632309,0.16135062277317047
82,burn-in,83,98.67148478049785,0.64,0.007181250955909491,0.1271117776632309,0.16135062277317047
83,burn-in,84,98.75496442429721,0.64,0.007181250955909491,0.124150350689888,0.15594185888767242
84,burn-in,85,98.8938938267529,0.64,0.007181250955909491,0.12457669526338577,0.15918147563934326
85,burn-in,86,99.37903045210987,0.64,0.007181250955909491,0.12734459340572357,0.1608859896659851
86,burn-in,87,98.86291124485433,0.64,0.007181250955909491,0.126638725399971,0.1517191380262375
87,burn-in,88,98.84091661963612,0.64,0.007181250955909491,0.13025479018688202,0.15259414911270142
88,burn-in,89,98.66132628265768,0.62,0.007181250955909491,0.13025479018688202,0.15259414911270142
89,burn-in,90,98.45405240170658,0.62,0.007181250955909491,0.13047301769256592,0.15070630609989166
90,burn-in,91,99.20469534397125,0.62,0.007181250955909491,0.13029208779335022,0.15320269763469696
91,burn-in,92,98.63522156886756,0.62,0.007181250955909491,0.1323511153459549,0.1511204093694687
92,burn-in,93,98.50862778909504,0.62,0.007181250955909491,0.1238364726305008,0.1556471884250641
93,burn-in,94,98.55615719873458,0.62,0.007181250955909491,0.12119169533252716,0.153786763548851
94,burn-in,95,98.95621310546994,0.62,0.007181250955909491,0.12119169533252716,0.153786763548851
95,burn-in,96,99.65224885940552,0.62,0.007181250955909491,0.11897700279951096,0.15438902378082275
96,burn-in,97,98.45999973453581,0.64,0.007181250955909491,0.12074696272611618,0.15588584542274475
97,burn-in,98,98.60435333289206,0.66,0.007181250955909491,0.12432612478733063,0.16223657131195068
98,burn-in,99,98.4093331899494,0.64,0.007181250955909491,0.12432612478733063,0.16223657131195068
99,burn-in,100,99.08207613416016,0.62,0.007181250955909491,0.12432612478733063,0.16223657131195068
100,sample,1,98.83904546592385,0.62,0.007181250955909491,0.12244855612516403,0.16335958242416382
101,sample,2,98.9338814560324,0.62,0.007181250955909491,0.12244855612516403,0.16335958242416382
102,sample,3,98.6339469300583,0.6,0.007181250955909491,0.12244855612516403,0.16335958242416382
103,sample,4,98.73185434937477,0.6,0.007181250955909491,0.12450946122407913,0.1606246531009674
104,sample,5,99.48024605493993,0.6,0.007181250955909491,0.12215964496135712,0.15964049100875854
105,sample,6,98.8637378513813,0.58,0.007181250955909491,0.12215964496135712,0.15964049100875854
106,sample,7,98.95507842674851,0.6,0.007181250955909491,0.12699395418167114,0.16016705334186554
107,sample,8,98.84807754680514,0.62,0.007181250955909491,0.13241545855998993,0.1521420180797577
108,sample,9,98.77743412833661,0.62,0.007181250955909491,0.13677048683166504,0.1457608938217163
109,sample,10,99.34354363940656,0.62,0.007181250955909491,0.13354374468326569,0.13904547691345215
110,sample,11,98.78255605883896,0.62,0.007181250955909491,0.13683748245239258,0.1410415917634964
111,sample,12,98.84609469212592,0.64,0.007181250955909491,0.13726498186588287,0.15059082210063934
112,sample,13,98.88670041505247,0.66,0.007181250955909491,0.13585330545902252,0.14217530190944672
113,sample,14,98.3924922933802,0.66,0.007181250955909491,0.1373530477285385,0.1373918205499649
114,sample,15,99.38645412679762,0.66,0.007181250955909491,0.13771659135818481,0.13554006814956665
115,sample,16,98.46746410243213,0.68,0.007181250955909491,0.12604860961437225,0.13016726076602936
116,sample,17,98.48865153361112,0.68,0.007181250955909491,0.13455909490585327,0.13128206133842468
117,sample,18,98.54504393041134,0.66,0.007181250955909491,0.13455909490585327,0.13128206133842468
118,sample,19,98.51634369418025,0.64,0.007181250955909491,0.13455909490585327,0.13128206133842468
119,sample,20,99.51807844266295,0.64,0.007181250955909491,0.13455909490585327,0.13128206133842468
120,sample,21,98.66515298560262,0.64,0.007181250955909491,0.13455909490585327,0.13128206133842468
121,sample,22,98.42140040826052,0.64,0.007181250955909491,0.1358945369720459,0.13249045610427856
122,sample,23,98.56277293898165,0.66,0.007181250955909491,0.13756337761878967,0.1293834000825882
123,sample,24,99.30415397882462,0.66,0.007181250955909491,0.12753665447235107,0.12693391740322113
124,sample,25,98.80095364432782,0.66,0.007181250955909491,0.12753665447235107,0.12693391740322113
125,sample,26,99.0464589567855,0.66,0.007181250955909491,0.13100117444992065,0.12548449635505676
126,sample,27,98.69158526137471,0.66,0.007181250955909491,0.13100117444992065,0.12548449635505676
127,sample,28,99.08479764964432,0.66,0.007181250955909491,0.12924568355083466,0.12832090258598328
128,sample,29,99.58203268237412,0.68,0.007181250955909491,0.13585014641284943,0.12464877963066101
129,sample,30,98.83445344399661,0.7,0.007181250955909491,0.1370653659105301,0.11984921991825104
130,sample,31,99.15478563215584,0.7,0.007181250955909491,0.1370653659105301,0.11984921991825104
131,sample,32,98.9648736063391,0.7,0.007181250955909491,0.13315096497535706,0.1265965700149536
132,sample,33,98.97396833077073,0.72,0.007181250955909491,0.12582530081272125,0.12348312139511108
133,sample,34,99.33605466969311,0.72,0.007181250955909491,0.12966349720954895,0.12265849113464355
134,sample,35,98.8918240442872,0.72,0.007181250955909491,0.12915784120559692,0.11823248863220215
135,sample,36,98.85328841861337,0.72,0.007181250955909491,0.12781231105327606,0.11695429682731628
136,sample,37,98.9584641456604,0.72,0.007181250955909491,0.12959785759449005,0.11749467253684998
137,sample,38,99.0074388757348,0.72,0.007181250955909491,0.1283264458179474,0.11793950945138931
138,sample,39,99.57620032317936,0.72,0.007181250955909491,0.1283264458179474,0.11793950945138931
139,sample,40,98.82458720263094,0.72,0.007181250955909491,0.1340523660182953,0.11415400356054306
140,sample,41,98.95434041507542,0.7,0.007181250955909491,0.1340523660182953,0.11415400356054306
141,sample,42,98.90356010198593,0.68,0.007181250955909491,0.1340523660182953,0.11415400356054306
142,sample,43,98.87270248215646,0.66,0.007181250955909491,0.1340523660182953,0.11415400356054306
143,sample,44,99.60721500776708,0.64,0.007181250955909491,0.1340523660182953,0.11415400356054306
144,sample,45,98.86316394153982,0.66,0.007181250955909491,0.132558211684227,0.11327900737524033
145,sample,46,98.94026792794466,0.64,0.007181250955909491,0.132558211684227,0.11327900737524033
146,sample,47,98.82571593206376,0.64,0.007181250955909491,0.13742206990718842,0.10881908982992172
147,sample,48,99.7046621683985,0.62,0.007181250955909491,0.13742206990718842,0.10881908982992172
148,sample,49,98.78495370503515,0.62,0.007181250955909491,0.13742206990718842,0.10881908982992172
149,sample,50,98.94311057310551,0.62,0.007181250955909491,0.13742206990718842,0.10881908982992172
150,sample,51,98.75584191456437,0.62,0.007181250955909491,0.13394634425640106,0.11268830299377441
151,sample,52,98.8534156549722,0.64,0.007181250955909491,0.13277311623096466,0.11137629300355911
152,sample,53,99.56984384171665,0.64,0.007181250955909491,0.13277311623096466,0.11137629300355911
153,sample,54,99.051477978006,0.64,0.007181250955909491,0.13421279191970825,0.11058733612298965
154,sample,55,99.27018355485052,0.62,0.007181250955909491,0.13421279191970825,0.11058733612298965
155,sample,56,99.16350991744548,0.64,0.007181250955909491,0.13370679318904877,0.11435877531766891
156,sample,57,99.2175597306341,0.64,0.007181250955909491,0.1302092969417572,0.11805550009012222
157,sample,58,99.84735771175474,0.64,0.007181250955909491,0.1278332769870758,0.1148991733789444
158,sample,59,99.29635912925005,0.62,0.007181250955909491,0.1278332769870758,0.1148991733789444
159,sample,60,98.97077898867428,0.6,0.007181250955909491,0.1278332769870758,0.1148991733789444
160,sample,61,99.00881463009864,0.58,0.007181250955909491,0.1278332769870758,0.1148991733789444
161,sample,62,99.03000040259212,0.58,0.007181250955909491,0.12435999512672424,0.11821575462818146
162,sample,63,99.77808643784374,0.56,0.007181250955909491,0.12435999512672424,0.11821575462818146
163,sample,64,99.01038535963744,0.56,0.007181250955909491,0.128971666097641,0.11430857330560684
164,sample,65,99.20672819484025,0.54,0.007181250955909491,0.128971666097641,0.11430857330560684
165,sample,66,98.9442081535235,0.52,0.007181250955909491,0.128971666097641,0.11430857330560684
166,sample,67,99.22963566984981,0.5,0.007181250955909491,0.128971666097641,0.11430857330560684
167,sample,68,99.39442350808531,0.52,0.007181250955909491,0.1322339028120041,0.11360456049442291
168,sample,69,98.63515373226255,0.54,0.007181250955909491,0.13029441237449646,0.11434224247932434
169,sample,70,99.00859397929162,0.54,0.007181250955909491,0.13029441237449646,0.11434224247932434
170,sample,71,99.08689004834741,0.56,0.007181250955909491,0.13282011449337006,0.11229795217514038
171,sample,72,99.60308054368943,0.56,0.007181250955909491,0.1303613781929016,0.11484410613775253
172,sample,73,99.09932182822376,0.54,0.007181250955909491,0.1303613781929016,0.11484410613775253
173,sample,74,99.03077645320445,0.54,0.007181250955909491,0.13328664004802704,0.11330533772706985
174,sample,75,98.92256960831583,0.54,0.007181250955909491,0.13328664004802704,0.11330533772706985
175,sample,76,98.93116406351328,0.54,0.007181250955909491,0.13122299313545227,0.11273351311683655
176,sample,77,99.62333486694843,0.54,0.007181250955909491,0.13122299313545227,0.11273351311683655
177,sample,78,98.69166679307818,0.52,0.007181250955909491,0.13122299313545227,0.11273351311683655
178,sample,79,98.88569580297917,0.5,0.007181250955909491,0.13122299313545227,0.11273351311683655
179,sample,80,98.92986244987696,0.5,0.007181250955909491,0.12714558839797974,0.11713168025016785
180,sample,81,98.68153746426105,0.52,0.007181250955909491,0.1270889937877655,0.12113925814628601
181,sample,82,99.34714764915407,0.5,0.007181250955909491,0.1270889937877655,0.12113925814628601
182,sample,83,98.82194933108985,0.5,0.007181250955909491,0.12459009885787964,0.12163392454385757
183,sample,84,99.59905150718987,0.5,0.007181250955909491,0.12720800936222076,0.1184995174407959
184,sample,85,98.84797802753747,0.5,0.007181250955909491,0.1353757083415985,0.12271054089069366
185,sample,86,98.83280249219388,0.5,0.007181250955909491,0.13212470710277557,0.12451984733343124
186,sample,87,99.39176962617785,0.5,0.007181250955909491,0.13096484541893005,0.1226145401597023
187,sample,88,98.89007865544409,0.5,0.007181250955909491,0.12679731845855713,0.11890310794115067
188,sample,89,98.97488837782294,0.52,0.007181250955909491,0.12895891070365906,0.11852750182151794
189,sample,90,98.78939193952829,0.52,0.007181250955909491,0.13623757660388947,0.11541322618722916
190,sample,91,98.9570829262957,0.54,0.007181250955909491,0.13740265369415283,0.11720689386129379
191,sample,92,99.30112566240132,0.56,0.007181250955909491,0.13559094071388245,0.11357119679450989
192,sample,93,98.89490695111454,0.58,0.007181250955909491,0.1329626590013504,0.11161746829748154
193,sample,94,98.91638465132564,0.6,0.007181250955909491,0.1318780928850174,0.1123049408197403
194,sample,95,98.6996634202078,0.6,0.007181250955909491,0.13615983724594116,0.1136733740568161
195,sample,96,99.62577964551747,0.6,0.007181250955909491,0.13615983724594116,0.1136733740568161
196,sample,97,99.12750783655792,0.6,0.007181250955909491,0.13398875296115875,0.11286089569330215
197,sample,98,98.88364317920059,0.6,0.007181250955909491,0.13398875296115875,0.11286089569330215
198,sample,99,99.18603902496397,0.6,0.007181250955909491,0.13398875296115875,0.11286089569330215
199,sample,100,99.16432488244027,0.6,0.007181250955909491,0.13398875296115875,0.11286089569330215
200,sample,101,99.6250929730013,0.6,0.007181250955909491,0.13308177888393402,0.11136792600154877
201,sample,102,99.05306621082127,0.58,0.007181250955909491,0.13308177888393402,0.11136792600154877
202,sample,103,99.10775522980839,0.58,0.007181250955909491,0.13308177888393402,0.11136792600154877
203,sample,104,99.18167026899755,0.56,0.007181250955909491,0.13308177888393402,0.11136792600154877
204,sample,105,99.23512874823064,0.56,0.007181250955909491,0.13308177888393402,0.11136792600154877
205,sample,106,99.7226514769718,0.54,0.007181250955909491,0.13308177888393402,0.11136792600154877
206,sample,107,99.3355106767267,0.52,0.007181250955909491,0.13308177888393402,0.11136792600154877
207,sample,108,99.41149832587689,0.5,0.007181250955909491,0.13308177888393402,0.11136792600154877
208,sample,109,99.2814876800403,0.5,0.007181250955909491,0.13308177888393402,0.11136792600154877
209,sample,110,99.35089751239866,0.52,0.007181250955909491,0.12939821183681488,0.11325837671756744
210,sample,111,99.93896782957017,0.52,0.007181250955909491,0.12939821183681488,0.11325837671756744
211,sample,112,99.18567252345383,0.5,0.007181250955909491,0.12939821183681488,0.11325837671756744
212,sample,113,99.22138572763652,0.5,0.007181250955909491,0.12939821183681488,0.11325837671756744
213,sample,114,99.14547315053642,0.48,0.007181250955909491,0.12939821183681488,0.11325837671756744
214,sample,115,99.00047530978918,0.5,0.007181250955909491,0.13245868682861328,0.1136927679181099
215,sample,116,99.69263274222612,0.52,0.007181250955909491,0.13043083250522614,0.11435266584157944
216,sample,117,98.95735046453774,0.52,0.007181250955909491,0.13043083250522614,0.11435266584157944
217,sample,118,98.99736767075956,0.52,0.007181250955909491,0.13061222434043884,0.1133449524641037
218,sample,119,98.98604950122535,0.52,0.007181250955909491,0.1367526352405548,0.11020854860544205
219,sample,120,99.85473461356014,0.52,0.007181250955909491,0.1367526352405548,0.11020854860544205
220,sample,121,98.88554181624204,0.52,0.007181250955909491,0.14043807983398438,0.11063691973686218
221,sample,122,99.03151567000896,0.52,0.007181250955909491,0.1452166587114334,0.1116560772061348
222,sample,123,98.74056006874889,0.52,0.007181250955909491,0.1452166587114334,0.1116560772061348
223,sample,124,99.0404354725033,0.52,0.007181250955909491,0.13380740582942963,0.11391214281320572
224,sample,125,99.28466511610895,0.54,0.007181250955909491,0.12941843271255493,0.11915009468793869
225,sample,126,98.70247952826321,0.54,0.007181250955909491,0.12372507154941559,0.11951770633459091
226,sample,127,98.88171042874455,0.56,0.007181250955909491,0.12238303571939468,0.11991222947835922
227,sample,128,98.8274077065289,0.56,0.007181250955909491,0.12238303571939468,0.11991222947835922
228,sample,129,98.9762474084273,0.56,0.007181250955909491,0.12238303571939468,0.11991222947835922
229,sample,130,99.46653576940298,0.56,0.007181250955909491,0.12754958868026733,0.11524491012096405
230,sample,131,98.90866661909968,0.56,0.007181250955909491,0.1279805451631546,0.1148776113986969
231,sample,132,99.01027170196176,0.56,0.007181250955909491,0.1279805451631546,0.1148776113986969
232,sample,133,98.9567616134882,0.54,0.007181250955909491,0.1279805451631546,0.1148776113986969
233,sample,134,98.93699739780277,0.54,0.007181250955909491,0.13182012736797333,0.11711939424276352
234,sample,135,99.72347703762352,0.54,0.007181250955909491,0.13305921852588654,0.11153446137905121
235,sample,136,98.82604910433292,0.54,0.007181250955909491,0.13708224892616272,0.11402176320552826
236,sample,137,98.92738991416991,0.54,0.007181250955909491,0.1357184201478958,0.1136828139424324
237,sample,138,99.0428173635155,0.52,0.007181250955909491,0.1357184201478958,0.1136828139424324
238,sample,139,98.98816698882729,0.52,0.007181250955909491,0.13808444142341614,0.10867677628993988
239,sample,140,99.55822332855314,0.52,0.007181250955909491,0.13734659552574158,0.11212731152772903
240,sample,141,99.08389225695282,0.5,0.007181250955909491,0.13734659552574158,0.11212731152772903
241,sample,142,98.96154330577701,0.48,0.007181250955909491,0.13734659552574158,0.11212731152772903
242,sample,143,98.99216026160866,0.46,0.007181250955909491,0.13734659552574158,0.11212731152772903
243,sample,144,99.773860049434,0.44,0.007181250955909491,0.13734659552574158,0.11212731152772903
244,sample,145,99.02469450328499,0.42,0.007181250955909491,0.13734659552574158,0.11212731152772903
245,sample,146,99.09445847105235,0.42,0.007181250955909491,0.13734659552574158,0.11212731152772903
246,sample,147,99.14427901804447,0.42,0.007181250955909491,0.14082759618759155,0.10508951544761658
247,sample,148,99.3331462237984,0.42,0.007181250955909491,0.14082759618759155,0.10508951544761658
248,sample,149,99.76295340433717,0.42,0.007181250955909491,0.14082759618759155,0.10508951544761658
249,sample,150,99.16307578794658,0.42,0.007181250955909491,0.14082759618759155,0.10508951544761658
250,sample,151,98.80690374411643,0.4,0.007181250955909491,0.14082759618759155,0.10508951544761658
251,sample,152,98.97604696359485,0.4,0.007181250955909491,0.14082759618759155,0.10508951544761658
252,sample,153,98.72562509495765,0.42,0.007181250955909491,0.14325354993343353,0.10236352682113647
253,sample,154,99.67197869159281,0.42,0.007181250955909491,0.14325354993343353,0.10236352682113647
254,sample,155,99.04860991891474,0.44,0.007181250955909491,0.14615567028522491,0.10216116905212402
255,sample,156,99.07045221049339,0.46,0.007181250955909491,0.14410971105098724,0.10822758823633194
256,sample,157,98.9935422167182,0.48,0.007181250955909491,0.14975136518478394,0.10179616510868073
257,sample,158,99.16298819612712,0.5,0.007181250955909491,0.15485532581806183,0.09957873076200485
258,sample,159,99.88644983805716,0.52,0.007181250955909491,0.1534488946199417,0.10080038011074066
259,sample,160,98.96185703761876,0.52,0.007181250955909491,0.1484300047159195,0.10123955458402634
260,sample,161,99.22445363737643,0.54,0.007181250955909491,0.15111280977725983,0.09929053485393524
261,sample,162,98.93257646262646,0.56,0.007181250955909491,0.14820073544979095,0.09319351613521576
262,sample,163,99.02687841188163,0.56,0.007181250955909491,0.14820073544979095,0.09319351613521576
263,sample,164,99.29979816637933,0.58,0.007181250955909491,0.1502257138490677,0.08977222442626953
264,sample,165,98.83570951689035,0.58,0.007181250955909491,0.149557963013649,0.0941823199391365
265,sample,166,98.85931357741356,0.58,0.007181250955909491,0.14915123581886292,0.09307535737752914
266,sample,167,98.73017172515392,0.58,0.007181250955909491,0.14915123581886292,0.09307535737752914
267,sample,168,99.76189825218171,0.58,0.007181250955909491,0.15164148807525635,0.08985656499862671
268,sample,169,98.87484438531101,0.56,0.007181250955909491,0.15164148807525635,0.08985656499862671
269,sample,170,98.7986079659313,0.58,0.007181250955909491,0.14972655475139618,0.09281981736421585
270,sample,171,98.77905531041324,0.56,0.007181250955909491,0.14972655475139618,0.09281981736421585
271,sample,172,99.03074081800878,0.56,0.007181250955909491,0.15428750216960907,0.0920097753405571
272,sample,173,99.64002381823957,0.58,0.007181250955909491,0.1545618325471878,0.09005574136972427
273,sample,174,98.99294139351696,0.58,0.007181250955909491,0.16111552715301514,0.0911145806312561
274,sample,175,98.9617236815393,0.56,0.007181250955909491,0.16111552715301514,0.0911145806312561
275,sample,176,98.9644116954878,0.54,0.007181250955909491,0.16111552715301514,0.0911145806312561
276,sample,177,98.89393208641559,0.54,0.007181250955909491,0.16155660152435303,0.09482067078351974
277,sample,178,99.64292696956545,0.56,0.007181250955909491,0.17110006511211395,0.0919094830751419
278,sample,179,99.29158411640674,0.58,0.007181250955909491,0.164894238114357,0.0904615968465805
279,sample,180,98.88670010399073,0.58,0.007181250955909491,0.16776157915592194,0.08715617656707764
280,sample,181,98.8909384617582,0.58,0.007181250955909491,0.15880240499973297,0.0953081026673317
281,sample,182,98.8972342684865,0.6,0.007181250955909491,0.1597575545310974,0.09808211028575897
282,sample,183,99.56219170801342,0.62,0.007181250955909491,0.16486644744873047,0.09570490568876266
283,sample,184,99.00114360824227,0.6,0.007181250955909491,0.16486644744873047,0.09570490568876266
284,sample,185,99.03329569101334,0.6,0.007181250955909491,0.16463425755500793,0.0946759432554245
285,sample,186,98.99327717442065,0.58,0.007181250955909491,0.16463425755500793,0.0946759432554245
286,sample,187,99.05812016595155,0.58,0.007181250955909491,0.16580480337142944,0.09308989346027374
287,sample,188,99.70510929543525,0.6,0.007181250955909491,0.1587630659341812,0.0950445681810379
288,sample,189,98.98206309508532,0.6,0.007181250955909491,0.1553976833820343,0.09577486664056778
289,sample,190,98.98605973832309,0.6,0.007181250955909491,0.1511237919330597,0.09159781783819199
290,sample,191,99.19799086637795,0.62,0.007181250955909491,0.1433742493391037,0.0918550193309784
291,sample,192,99.94096118584275,0.62,0.007181250955909491,0.1433742493391037,0.0918550193309784
292,sample,193,98.73805431462824,0.62,0.007181250955909491,0.1433742493391037,0.0918550193309784
293,sample,194,98.8444526065141,0.62,0.007181250955909491,0.1433742493391037,0.0918550193309784
