step,phase,step_in_phase,dt,accept_rate,step_size,obs_noise_std
124,sample,25,6.929945396259427,0.98,0.2049654698848693,1.0354370170440979
125,sample,26,6.984468422830105,0.98,0.2049654698848693,1.157872131483049
126,sample,27,6.969049263745546,0.98,0.2049654698848693,1.5016077127072132
127,sample,28,7.0482707200571895,1.0,0.2049654698848693,1.1033274126040826
128,sample,29,6.9118344113230705,1.0,0.2049654698848693,0.9275948552952034
129,sample,30,6.977422753348947,1.0,0.2049654698848693,1.014994055809649
130,sample,31,6.908509681932628,1.0,0.2049654698848693,1.1072764413490663
131,sample,32,6.8887496860697865,1.0,0.2049654698848693,0.923650308198004
132,sample,33,6.9250573525205255,1.0,0.2049654698848693,1.2446640486477778
133,sample,34,6.961779920384288,1.0,0.2049654698848693,1.2285035284754804
134,sample,35,6.7880564369261265,1.0,0.2049654698848693,0.8119085864930577
135,sample,36,6.843840075656772,1.0,0.2049654698848693,1.2826778781037083
136,sample,37,6.812880787998438,0.98,0.2049654698848693,1.2826778781037083
137,sample,38,6.806338286958635,0.98,0.2049654698848693,1.1728036845250338
138,sample,39,6.837903564795852,0.96,0.2049654698848693,1.1728036845250338
139,sample,40,6.9262971971184015,0.96,0.2049654698848693,0.9894753408407484
140,sample,41,6.842954081483185,0.96,0.2049654698848693,1.1186742221022328
141,sample,42,6.767393046058714,0.96,0.2049654698848693,1.093351947267497
142,sample,43,6.803160230629146,0.96,0.2049654698848693,1.1002448554155386
143,sample,44,6.77732942905277,0.96,0.2049654698848693,0.8767602429974511
144,sample,45,6.81365533079952,0.96,0.2049654698848693,1.2012389832076493
145,sample,46,6.95179947745055,0.96,0.2049654698848693,1.1312589316704054
146,sample,47,6.701722710393369,0.96,0.2049654698848693,1.23145940503393
147,sample,48,6.8057913882657886,0.96,0.2049654698848693,0.9485955836336787
148,sample,49,6.854418118484318,0.96,0.2049654698848693,1.2942222525901488
149,sample,50,6.93540486227721,0.96,0.2049654698848693,1.0625455093191873
150,sample,51,6.913454364053905,0.96,0.2049654698848693,1.1243856571859596
151,sample,52,6.977432202547789,0.96,0.2049654698848693,1.1166299185516624
152,sample,53,6.796995064243674,0.96,0.2049654698848693,0.9273729503623906
153,sample,54,6.863948740065098,0.96,0.2049654698848693,1.1617542431566923
154,sample,55,6.904486986808479,0.96,0.2049654698848693,1.0689730112443374
155,sample,56,6.772219906561077,0.96,0.2049654698848693,1.0033211123108876
156,sample,57,6.736624690704048,0.96,0.2049654698848693,0.9521395474313291
157,sample,58,6.809474143199623,0.96,0.2049654698848693,1.0018196583945607
158,sample,59,6.80842459667474,0.96,0.2049654698848693,0.985336201933944
159,sample,60,6.827359749935567,0.96,0.2049654698848693,1.00259568764373
160,sample,61,6.838482832536101,0.94,0.2049654698848693,1.00259568764373
161,sample,62,6.941346270032227,0.94,0.2049654698848693,1.141988728274696
162,sample,63,6.85643551684916,0.94,0.2049654698848693,0.9085755216268584
163,sample,64,6.9508883049711585,0.94,0.2049654698848693,1.1377389941906841
164,sample,65,6.982655007392168,0.94,0.2049654698848693,0.9717843040974068
165,sample,66,7.026416742242873,0.92,0.2049654698848693,0.9717843040974068
166,sample,67,7.070593091659248,0.92,0.2049654698848693,0.9973846303142369
167,sample,68,7.046388566493988,0.92,0.2049654698848693,1.0465112403141044
168,sample,69,7.043491519987583,0.92,0.2049654698848693,1.0080722027697122
169,sample,70,7.125417947769165,0.92,0.2049654698848693,1.126489939238286
170,sample,71,6.913189800456166,0.92,0.2049654698848693,0.8833940007281268
171,sample,72,6.902193333022296,0.92,0.2049654698848693,1.296996540730832
172,sample,73,6.915406251326203,0.92,0.2049654698848693,0.9485716726124697
173,sample,74,6.980706010013819,0.92,0.2049654698848693,1.1585493803655733
174,sample,75,7.032656853087246,0.92,0.2049654698848693,1.2020037427335053
175,sample,76,7.146535800769925,0.92,0.2049654698848693,1.0183237854167224
176,sample,77,7.000156273134053,0.92,0.2049654698848693,1.2117875662186797
177,sample,78,6.961931159719825,0.92,0.2049654698848693,0.8429377818896521
178,sample,79,6.77405022457242,0.92,0.2049654698848693,1.6011275441261117
179,sample,80,6.769714214839041,0.92,0.2049654698848693,0.9343987843613112
180,sample,81,6.856122937984765,0.92,0.2049654698848693,1.6735802721526405
181,sample,82,6.886349878273904,0.92,0.2049654698848693,0.6188584005498322
182,sample,83,6.7978870971128345,0.92,0.2049654698848693,1.8145059830244967
183,sample,84,6.938848854973912,0.92,0.2049654698848693,0.7518067925104572
184,sample,85,7.0494155790656805,0.92,0.2049654698848693,1.3649906419254925
185,sample,86,6.980902425944805,0.92,0.2049654698848693,1.4289305537417694
186,sample,87,6.980316297151148,0.94,0.2049654698848693,1.1015572504958377
187,sample,88,7.071121131069958,0.94,0.2049654698848693,1.1838106273005884
188,sample,89,6.908210049383342,0.96,0.2049654698848693,1.0388227831949233
189,sample,90,6.908417415805161,0.96,0.2049654698848693,1.5907577414888783
190,sample,91,6.9752290258184075,0.96,0.2049654698848693,0.8263076331854026
191,sample,92,6.954126521013677,0.96,0.2049654698848693,1.4159006948793693
192,sample,93,6.976864947937429,0.96,0.2049654698848693,1.3937913757853895
193,sample,94,7.041622651740909,0.96,0.2049654698848693,0.8973496273719582
194,sample,95,6.972007205709815,0.96,0.2049654698848693,1.4019791056997024
195,sample,96,6.952865872532129,0.96,0.2049654698848693,0.8190636183555778
196,sample,97,6.8981940150260925,0.96,0.2049654698848693,1.398199899682549
197,sample,98,6.853436487726867,0.96,0.2049654698848693,1.1946632414474763
198,sample,99,6.853755618445575,0.96,0.2049654698848693,1.24532004127576
199,sample,100,7.048268807120621,0.96,0.2049654698848693,1.161078950203759
200,sample,101,6.972893211990595,0.96,0.2049654698848693,1.0997617902729617
201,sample,102,6.982141089625657,0.96,0.2049654698848693,1.1195835961902507
202,sample,103,6.960855755023658,0.96,0.2049654698848693,1.1244899041198593
203,sample,104,6.965223686769605,0.96,0.2049654698848693,1.2325264658955175
204,sample,105,6.820096797309816,0.96,0.2049654698848693,0.9301823612208
205,sample,106,6.8776620188727975,0.96,0.2049654698848693,1.5913076353481057
206,sample,107,6.923144719563425,0.96,0.2049654698848693,0.865856790555806
207,sample,108,6.959009887650609,0.96,0.2049654698848693,1.1251627845258374
208,sample,109,6.983153501525521,0.96,0.2049654698848693,1.0101262104845983
209,sample,110,6.988735838793218,0.96,0.2049654698848693,1.2609655159980728
210,sample,111,6.930303529836237,0.98,0.2049654698848693,0.9475715556789703
211,sample,112,6.977464978583157,0.98,0.2049654698848693,1.3348756798081949
212,sample,113,6.874801835976541,0.98,0.2049654698848693,1.147401620247787
213,sample,114,6.921051327139139,0.98,0.2049654698848693,1.021728606036693
214,sample,115,6.962019695900381,0.98,0.2049654698848693,1.1706242450419948
215,sample,116,6.955379597842693,1.0,0.2049654698848693,0.9592863864596057
216,sample,117,7.006964377127588,1.0,0.2049654698848693,1.0043163129690256
217,sample,118,7.035727504640818,1.0,0.2049654698848693,1.3405763764308927
218,sample,119,6.90831564553082,1.0,0.2049654698848693,1.2194474096243928
219,sample,120,6.991616515442729,1.0,0.2049654698848693,0.9747176410847682
220,sample,121,7.030079958960414,1.0,0.2049654698848693,1.2195523706598417
221,sample,122,6.959998109377921,1.0,0.2049654698848693,1.480839086522941
222,sample,123,6.871048899367452,1.0,0.2049654698848693,1.035189060453479
223,sample,124,6.942824419587851,1.0,0.2049654698848693,1.0132060111238552
224,sample,125,6.952777802944183,1.0,0.2049654698848693,0.9416785865215781
225,sample,126,6.836517519317567,1.0,0.2049654698848693,1.443888093125599
226,sample,127,6.867708418518305,1.0,0.2049654698848693,0.8542897041928659
227,sample,128,6.826489778235555,1.0,0.2049654698848693,1.142121693206548
228,sample,129,6.854484897106886,1.0,0.2049654698848693,1.2077610957942897
229,sample,130,6.892061990685761,1.0,0.2049654698848693,1.237841993556231
230,sample,131,6.801920724101365,1.0,0.2049654698848693,1.0523093388186673
231,sample,132,6.844600954093039,1.0,0.2049654698848693,1.0128893264755252
232,sample,133,6.784707758575678,1.0,0.2049654698848693,1.0170223996625072
233,sample,134,6.816491611301899,1.0,0.2049654698848693,1.2971270871492082
234,sample,135,6.740369211882353,1.0,0.2049654698848693,1.0872084947389153
235,sample,136,6.898345680907369,1.0,0.2049654698848693,1.1223684061799808
236,sample,137,6.779698516242206,1.0,0.2049654698848693,1.0888236491389947
237,sample,138,6.813017549924552,1.0,0.2049654698848693,1.0065658149094887
238,sample,139,6.805997489951551,1.0,0.2049654698848693,1.2935334770048859
239,sample,140,6.725052025169134,1.0,0.2049654698848693,1.0414021696143632
240,sample,141,6.769758006557822,1.0,0.2049654698848693,1.1955678103057743
241,sample,142,6.822638595476747,1.0,0.2049654698848693,1.0851086467526105
242,sample,143,6.7401239313185215,1.0,0.2049654698848693,1.0556206762582874
243,sample,144,6.750929409638047,1.0,0.2049654698848693,1.1064995224830134
244,sample,145,6.836083508096635,1.0,0.2049654698848693,1.2254101771769264
245,sample,146,6.812151090241969,1.0,0.2049654698848693,0.9385967452685727
246,sample,147,6.849535275250673,1.0,0.2049654698848693,1.1332752076882315
247,sample,148,6.8759917402639985,1.0,0.2049654698848693,1.105163816923375
248,sample,149,6.737352340482175,1.0,0.2049654698848693,0.9122102204420709
249,sample,150,6.74615721590817,1.0,0.2049654698848693,1.0351713498672424
250,sample,151,6.816495563834906,1.0,0.2049654698848693,1.2707459758334205
251,sample,152,6.882180830463767,1.0,0.2049654698848693,0.7672882117783126
252,sample,153,6.778100677765906,1.0,0.2049654698848693,1.5896087478700272
253,sample,154,7.050537613220513,1.0,0.2049654698848693,0.7212324897913063
254,sample,155,6.995505020953715,1.0,0.2049654698848693,1.7554120520794854
255,sample,156,7.055428283289075,1.0,0.2049654698848693,0.8583911876989283
256,sample,157,7.065709788352251,1.0,0.2049654698848693,1.1398385659990484
257,sample,158,7.060683633200824,1.0,0.2049654698848693,0.9207318842128525
258,sample,159,7.060976407490671,1.0,0.2049654698848693,1.086669210781572
259,sample,160,7.09659137763083,1.0,0.2049654698848693,1.261301052726287
260,sample,161,6.995654538273811,1.0,0.2049654698848693,1.1350259823974045
261,sample,162,6.962859654799104,1.0,0.2049654698848693,1.0463566473240897
262,sample,163,6.852484972216189,1.0,0.2049654698848693,1.2560664671170982
263,sample,164,6.775830295868218,1.0,0.2049654698848693,0.9836318750300462
264,sample,165,6.713084565475583,1.0,0.2049654698848693,1.0437382268860491
265,sample,166,6.817714425735176,1.0,0.2049654698848693,1.1236646458802582
266,sample,167,6.718577541410923,1.0,0.2049654698848693,0.997982409516943
267,sample,168,6.766172449104488,1.0,0.2049654698848693,1.0729990959621385
268,sample,169,6.703124179504812,1.0,0.2049654698848693,1.393999505475976
269,sample,170,6.757781807333231,1.0,0.2049654698848693,0.9598046324261187
270,sample,171,6.690644503571093,1.0,0.2049654698848693,1.1754605011517927
271,sample,172,6.873868682421744,1.0,0.2049654698848693,1.306096194032643
272,sample,173,6.850635880604386,1.0,0.2049654698848693,1.0588410092362075
273,sample,174,6.939958421513438,1.0,0.2049654698848693,1.0930934323162804
274,sample,175,6.8204090017825365,1.0,0.2049654698848693,1.1930044693759296
275,sample,176,6.846421699039638,1.0,0.2049654698848693,1.30510694394299
276,sample,177,6.736503130756319,1.0,0.2049654698848693,1.0442711735654129
277,sample,178,7.0121889198198915,1.0,0.2049654698848693,1.2869543375151158
278,sample,179,6.879264305345714,1.0,0.2049654698848693,1.0528844440731207
279,sample,180,6.830787477083504,1.0,0.2049654698848693,1.3869896102655084
280,sample,181,6.984999725595117,1.0,0.2049654698848693,0.7902137784105933
281,sample,182,6.820709520019591,1.0,0.2049654698848693,1.3129401856586334
282,sample,183,6.807598800398409,1.0,0.2049654698848693,0.9743977780934423
283,sample,184,6.917144792154431,1.0,0.2049654698848693,1.0994263621342202
284,sample,185,6.892620570026338,1.0,0.2049654698848693,1.2170515108679811
285,sample,186,6.989372286945581,1.0,0.2049654698848693,1.3129083095196086
286,sample,187,6.836097145453095,1.0,0.2049654698848693,1.002579448190686
287,sample,188,6.804364169947803,1.0,0.2049654698848693,1.1051685587560294
288,sample,189,6.794311958365142,1.0,0.2049654698848693,1.1705002472558186
289,sample,190,6.870403693988919,1.0,0.2049654698848693,1.1264755488346656
290,sample,191,6.813019555993378,1.0,0.2049654698848693,1.034895594232797
291,sample,192,6.855471940711141,1.0,0.2049654698848693,0.9186190204056331
292,sample,193,6.78136848192662,1.0,0.2049654698848693,1.1074396350346802
293,sample,194,6.817365178838372,1.0,0.2049654698848693,0.9253754005408906
294,sample,195,6.827533929608762,1.0,0.2049654698848693,1.1483672173175026
295,sample,196,6.797502344474196,1.0,0.2049654698848693,1.2513450872010705
296,sample,197,6.768719518557191,1.0,0.2049654698848693,1.1225413833911688
297,sample,198,6.818450764752924,1.0,0.2049654698848693,1.3072358415971324
298,sample,199,6.8766673021018505,1.0,0.2049654698848693,0.9403374028207316
299,sample,200,6.974179996177554,1.0,0.2049654698848693,1.160042413668585
