<frozen runpy>:128: RuntimeWarning: 'src.experiments.run_experiment' found in sys.modules after import of package 'src.experiments', but prior to execution of 'src.experiments.run_experiment'; this may result in unpredictable behaviour
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1773379240.659691 4050589 service.cc:145] XLA service 0x7ce3b8006080 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
I0000 00:00:1773379240.659733 4050589 service.cc:153]   StreamExecutor device (0): Host, Default Version
I0000 00:00:1773379240.674670 4050589 device_compiler.h:188] Compiled cluster using XLA!  This line is logged at most once for the lifetime of the process.
Creating model: src.models.stochastic_volatility.StochasticVolatilityModel
Generating 500 time steps...
Creating filter: ExtendedKalmanFilter
Initialized ExtendedKalmanFilter with sampled initial state from model distribution
Running ExtendedKalmanFilter...

  Step 1/500 | 2532.2 ms | elapsed 2.53s
  Step 2/500 | 3.9 ms | elapsed 2.54s
  Step 3/500 | 4.2 ms | elapsed 2.54s
  Step 4/500 | 4.1 ms | elapsed 2.54s
  Step 5/500 | 3.9 ms | elapsed 2.55s
  Step 6/500 | 3.8 ms | elapsed 2.55s
  Step 7/500 | 3.9 ms | elapsed 2.56s
  Step 8/500 | 4.9 ms | elapsed 2.56s
  Step 9/500 | 4.9 ms | elapsed 2.57s
  Step 10/500 | 4.3 ms | elapsed 2.57s
  Step 11/500 | 4.0 ms | elapsed 2.57s
  Step 12/500 | 4.6 ms | elapsed 2.58s
  Step 13/500 | 4.4 ms | elapsed 2.58s
  Step 14/500 | 4.7 ms | elapsed 2.59s
  Step 15/500 | 4.9 ms | elapsed 2.59s
  Step 16/500 | 4.7 ms | elapsed 2.60s
  Step 17/500 | 4.5 ms | elapsed 2.60s
  Step 18/500 | 4.8 ms | elapsed 2.61s
  Step 19/500 | 4.4 ms | elapsed 2.61s
  Step 20/500 | 4.3 ms | elapsed 2.62s
  Step 21/500 | 4.5 ms | elapsed 2.62s
  Step 22/500 | 4.9 ms | elapsed 2.62s
  Step 23/500 | 4.8 ms | elapsed 2.63s
  Step 24/500 | 4.5 ms | elapsed 2.63s
  Step 25/500 | 4.5 ms | elapsed 2.64s
  Step 26/500 | 4.0 ms | elapsed 2.64s
  Step 27/500 | 4.1 ms | elapsed 2.65s
  Step 28/500 | 4.6 ms | elapsed 2.65s
  Step 29/500 | 4.9 ms | elapsed 2.66s
  Step 30/500 | 4.7 ms | elapsed 2.66s
  Step 31/500 | 4.4 ms | elapsed 2.67s
  Step 32/500 | 4.1 ms | elapsed 2.67s
  Step 33/500 | 4.1 ms | elapsed 2.67s
  Step 34/500 | 4.6 ms | elapsed 2.68s
  Step 35/500 | 3.9 ms | elapsed 2.68s
  Step 36/500 | 4.2 ms | elapsed 2.69s
  Step 37/500 | 4.2 ms | elapsed 2.69s
  Step 38/500 | 4.1 ms | elapsed 2.69s
  Step 39/500 | 4.3 ms | elapsed 2.70s
  Step 40/500 | 4.4 ms | elapsed 2.70s
  Step 41/500 | 4.2 ms | elapsed 2.71s
  Step 42/500 | 4.1 ms | elapsed 2.71s
  Step 43/500 | 5.0 ms | elapsed 2.72s
  Step 44/500 | 4.4 ms | elapsed 2.72s
  Step 45/500 | 4.2 ms | elapsed 2.72s
  Step 46/500 | 4.3 ms | elapsed 2.73s
  Step 47/500 | 4.9 ms | elapsed 2.73s
  Step 48/500 | 4.7 ms | elapsed 2.74s
  Step 49/500 | 4.5 ms | elapsed 2.74s
  Step 50/500 | 4.6 ms | elapsed 2.75s
  Step 51/500 | 4.3 ms | elapsed 2.75s
  Step 52/500 | 4.4 ms | elapsed 2.76s
  Step 53/500 | 4.5 ms | elapsed 2.76s
  Step 54/500 | 4.8 ms | elapsed 2.77s
  Step 55/500 | 5.1 ms | elapsed 2.77s
  Step 56/500 | 5.0 ms | elapsed 2.78s
  Step 57/500 | 5.6 ms | elapsed 2.78s
  Step 58/500 | 6.0 ms | elapsed 2.79s
