<frozen runpy>:128: RuntimeWarning: 'src.experiments.run_experiment' found in sys.modules after import of package 'src.experiments', but prior to execution of 'src.experiments.run_experiment'; this may result in unpredictable behaviour
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1773232157.727906 3898505 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 21538 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:01:00.0, compute capability: 8.6
I0000 00:00:1773232161.018240 3898852 cuda_solvers.cc:175] Creating GpuSolver handles for stream 0x439c4ee0
Creating model: src.models.stochastic_volatility.StochasticVolatilityModel
Generating 500 time steps...
  Observations transformed (e.g. log-space mode)
Creating filter: ExtendedKalmanFilter
Initialized ExtendedKalmanFilter with sampled initial state from model distribution
Running ExtendedKalmanFilter...

  Step 1/500 | 1678.6 ms | elapsed 1.68s
  Step 2/500 | 4.8 ms | elapsed 1.68s
  Step 3/500 | 3.7 ms | elapsed 1.69s
  Step 4/500 | 3.5 ms | elapsed 1.69s
  Step 5/500 | 3.8 ms | elapsed 1.69s
  Step 6/500 | 4.7 ms | elapsed 1.70s
  Step 7/500 | 4.9 ms | elapsed 1.70s
  Step 8/500 | 3.9 ms | elapsed 1.71s
  Step 9/500 | 3.8 ms | elapsed 1.71s
  Step 10/500 | 3.6 ms | elapsed 1.72s
  Step 11/500 | 3.5 ms | elapsed 1.72s
  Step 12/500 | 3.5 ms | elapsed 1.72s
  Step 13/500 | 3.5 ms | elapsed 1.73s
  Step 14/500 | 3.5 ms | elapsed 1.73s
  Step 15/500 | 3.5 ms | elapsed 1.73s
  Step 16/500 | 3.4 ms | elapsed 1.74s
  Step 17/500 | 3.5 ms | elapsed 1.74s
  Step 18/500 | 3.3 ms | elapsed 1.74s
  Step 19/500 | 2.5 ms | elapsed 1.75s
  Step 20/500 | 2.5 ms | elapsed 1.75s
  Step 21/500 | 2.4 ms | elapsed 1.75s
  Step 22/500 | 2.5 ms | elapsed 1.75s
  Step 23/500 | 2.4 ms | elapsed 1.76s
  Step 24/500 | 2.6 ms | elapsed 1.76s
  Step 25/500 | 2.7 ms | elapsed 1.76s
  Step 26/500 | 2.9 ms | elapsed 1.76s
  Step 27/500 | 2.8 ms | elapsed 1.77s
  Step 28/500 | 2.8 ms | elapsed 1.77s
  Step 29/500 | 2.6 ms | elapsed 1.77s
  Step 30/500 | 2.6 ms | elapsed 1.77s
  Step 31/500 | 2.7 ms | elapsed 1.78s
  Step 32/500 | 2.7 ms | elapsed 1.78s
  Step 33/500 | 2.6 ms | elapsed 1.78s
  Step 34/500 | 2.6 ms | elapsed 1.78s
  Step 35/500 | 2.7 ms | elapsed 1.79s
  Step 36/500 | 2.9 ms | elapsed 1.79s
  Step 37/500 | 2.8 ms | elapsed 1.79s
  Step 38/500 | 2.8 ms | elapsed 1.80s
  Step 39/500 | 2.7 ms | elapsed 1.80s
  Step 40/500 | 2.9 ms | elapsed 1.80s
  Step 41/500 | 2.9 ms | elapsed 1.80s
  Step 42/500 | 2.9 ms | elapsed 1.81s
  Step 43/500 | 2.8 ms | elapsed 1.81s
  Step 44/500 | 2.8 ms | elapsed 1.81s
  Step 45/500 | 2.7 ms | elapsed 1.82s
  Step 46/500 | 3.0 ms | elapsed 1.82s
  Step 47/500 | 2.9 ms | elapsed 1.82s
  Step 48/500 | 2.8 ms | elapsed 1.82s
  Step 49/500 | 2.9 ms | elapsed 1.83s
  Step 50/500 | 2.9 ms | elapsed 1.83s
  Step 51/500 | 3.0 ms | elapsed 1.83s
  Step 52/500 | 2.7 ms | elapsed 1.84s
  Step 53/500 | 2.5 ms | elapsed 1.84s
  Step 54/500 | 2.4 ms | elapsed 1.84s
  Step 55/500 | 2.6 ms | elapsed 1.84s
  Step 56/500 | 2.5 ms | elapsed 1.85s
  Step 57/500 | 2.5 ms | elapsed 1.85s
  Step 58/500 | 2.7 ms | elapsed 1.85s
  Step 59/500 | 2.8 ms | elapsed 1.85s
  Step 60/500 | 2.5 ms | elapsed 1.86s
  Step 61/500 | 2.6 ms | elapsed 1.86s
  Step 62/500 | 2.4 ms | elapsed 1.86s
  Step 63/500 | 2.5 ms | elapsed 1.86s
  Step 64/500 | 2.9 ms | elapsed 1.87s
  Step 65/500 | 2.5 ms | elapsed 1.87s
  Step 66/500 | 3.0 ms | elapsed 1.87s
  Step 67/500 | 2.7 ms | elapsed 1.87s
  Step 68/500 | 2.9 ms | elapsed 1.88s
  Step 69/500 | 3.1 ms | elapsed 1.88s
  Step 70/500 | 2.7 ms | elapsed 1.88s
